CO_IES;NO_CINE_ROTULO;QT_ING;QT_ING_FEM;QT_ING_MASC;QT_ING_0_17;QT_ING_18_24;QT_ING_25_29;QT_ING_35_39;QT_ING_40_49;QT_ING_50_59;QT_ING_60_MAIS;QT_ING_BRANCA;QT_ING_PRETA;QT_ING_PARDA;QT_ING_AMARELA;QT_ING_INDIGENA;QT_ING_NACESTRANG;QT_CONC;QT_CONC_FEM;QT_CONC_MASC;QT_CONC_0_17;QT_CONC_18_24;QT_CONC_25_29;QT_CONC_35_39;QT_CONC_40_49;QT_CONC_50_59;QT_CONC_60_MAIS;QT_CONC_BRANCA;QT_CONC_PRETA;QT_CONC_PARDA;QT_CONC_AMARELA;QT_CONC_INDIGENA;QT_CONC_NACESTRANG;ANO
55;Química formação de professor;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;5;4;0;2;2;2;0;0;0;6;0;2;1;0;0;2016
55;Química;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;25;34;0;39;19;0;0;0;0;33;1;4;5;0;0;2016
55;Química;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;2;1;0;0;0;0;0;0;0;1;0;0;2016
55;Química industrial e tecnológica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;1;0;4;0;0;0;0;0;1;0;0;0;0;0;2016
55;Química;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;18;12;0;9;14;3;0;0;0;18;1;4;1;0;0;2016
55;Química industrial e tecnológica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;3;0;4;2;0;0;0;0;1;0;0;1;0;0;2016
55;Sistemas de informação;156;20;136;1;133;17;2;1;0;0;119;7;12;17;1;1;103;15;88;0;62;34;1;1;1;0;33;1;7;8;0;1;2016
55;Ciências naturais formação de professor;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2016
55;Ciências naturais formação de professor;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;9;7;0;0;1;4;5;4;0;4;0;0;0;0;0;2016
55;Ciências naturais formação de professor;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;5;10;0;0;3;4;3;1;0;4;0;1;0;0;0;2016
55;Ciências naturais formação de professor;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;7;3;0;0;0;3;2;3;0;3;0;2;0;0;0;2016
55;Ciências naturais formação de professor;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;44;17;27;0;1;2;4;16;12;3;11;0;4;0;1;0;2016
55;Ciências naturais formação de professor;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016
55;Engenharia ambiental;47;19;28;0;45;2;0;0;0;0;44;0;1;1;0;0;9;7;2;0;6;3;0;0;0;0;3;0;1;0;0;0;2017
55;Engenharia bioquímica;33;15;18;0;32;0;0;0;0;0;33;0;0;0;0;0;20;12;8;0;8;9;0;0;0;0;12;0;2;0;0;0;2017
55;Engenharia de materiais;38;19;19;0;36;2;0;0;0;0;38;0;0;0;0;0;22;4;18;0;6;13;0;0;0;0;14;1;1;0;0;0;2017
55;Engenharia de produção;44;18;26;1;41;2;0;0;0;0;44;0;0;0;0;0;3;1;2;0;2;1;0;0;0;0;0;0;0;1;0;0;2017
55;Engenharia física;34;11;23;0;34;0;0;0;0;0;34;0;0;0;0;0;6;1;5;0;4;2;0;0;0;0;1;0;1;0;0;0;2017
55;Engenharia química;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;31;35;0;10;47;0;0;0;0;48;2;5;3;0;0;2017
55;Engenharia química;164;71;93;2;159;2;0;0;0;0;160;0;2;2;0;0;64;38;26;0;27;35;0;0;0;0;39;0;4;2;1;0;2017
55;Ciências agrárias formação de professor;27;17;10;0;26;1;0;0;0;0;27;0;0;0;0;0;33;19;14;0;21;11;0;0;0;0;13;0;0;0;0;0;2017
55;Engenharia florestal;33;19;14;0;31;2;0;0;0;0;33;0;0;0;0;0;36;21;15;0;16;19;0;0;0;0;16;0;1;0;0;0;2017
55;Engenharia de alimentos;96;62;34;0;92;4;0;0;0;0;94;0;1;0;0;1;78;60;18;0;26;50;0;0;0;0;52;0;4;4;0;3;2017
55;Engenharia de biossistemas;58;20;38;0;52;5;0;0;0;0;54;1;0;0;0;1;26;6;20;0;6;19;1;0;0;0;15;2;3;0;0;0;2017
55;ABI Ciências naturais, matemática e estatística;34;18;16;0;34;0;0;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2017
55;ABI Ciências naturais, matemática e estatística;26;19;7;0;25;1;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2017
55;ABI Ciências naturais, matemática e estatística;60;28;32;0;59;0;1;0;0;0;59;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2017
55;Educação física;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;3;8;0;3;8;0;0;0;0;6;1;0;0;0;0;2017
55;Educação física;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;0;2;1;0;0;0;0;3;0;0;0;0;0;2017
55;Física médica;38;17;21;0;35;2;1;0;0;0;36;1;1;0;0;1;20;6;14;0;12;8;0;0;0;0;6;0;0;0;0;0;2017
55;Matemática aplicada e computacional;46;16;30;0;43;1;0;0;0;0;45;0;0;0;0;0;27;14;13;0;22;5;0;0;0;0;15;0;1;2;0;0;2017
55;Química formação de professor;43;26;17;0;38;4;1;0;0;0;41;0;0;0;0;0;21;15;6;0;11;7;0;1;1;0;5;0;1;0;0;0;2017
55;Química;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;5;8;0;11;1;0;0;1;0;0;0;0;0;0;0;2017
55;Química;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2017
55;Química;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;7;4;0;8;2;0;0;0;0;5;0;0;0;0;0;2017
55;Química industrial e tecnológica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;6;4;0;9;1;0;0;0;0;2;0;0;0;0;0;2017
55;ABI Ciências naturais, matemática e estatística;40;20;20;0;28;8;0;1;0;0;35;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2017
55;ABI Engenharia, produção e construção;49;3;46;0;49;0;0;0;0;0;49;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2017
55;ABI Ciências naturais, matemática e estatística;40;9;31;2;36;1;1;0;0;0;38;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2017
55;ABI Ciências naturais, matemática e estatística;31;8;23;0;29;2;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2017
55;ABI Ciências naturais, matemática e estatística;62;26;36;0;58;4;0;0;0;0;61;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2017
55;Ciência da computação;120;10;110;1;113;3;2;0;0;0;117;1;1;1;0;1;56;11;45;0;29;25;0;0;0;0;17;1;3;2;0;0;2017
55;Física formação de professor;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;3;7;0;2;6;0;0;0;0;7;0;1;0;0;0;2017
55;Matemática formação de professor;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;3;0;1;1;1;0;0;0;1;0;1;1;0;0;2017
55;Química formação de professor;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;2;0;1;2;0;1;0;0;1;0;1;0;0;0;2017
55;Física aplicada;33;17;16;0;32;1;0;0;0;0;32;0;0;0;0;1;21;12;9;0;20;1;0;0;0;0;4;0;0;1;0;0;2017
55;Engenharia aeronáutica;46;7;39;1;45;0;0;0;0;0;46;0;0;0;0;1;39;3;36;0;20;17;1;0;0;0;13;2;3;2;0;1;2017
55;Engenharia ambiental;45;26;19;0;43;1;0;0;0;0;43;0;1;0;0;0;36;21;15;0;23;12;0;0;0;0;18;0;1;1;0;0;2017
55;Engenharia civil;63;14;49;0;63;0;0;0;0;0;62;0;0;0;1;1;53;15;38;0;33;20;0;0;0;0;15;0;3;2;0;0;2017
55;Engenharia de computação (DCN Engenharia);71;9;62;0;70;0;0;1;0;0;66;0;2;2;0;2;50;6;44;0;28;19;0;1;0;0;22;1;2;2;0;0;2017
55;Engenharia de materiais;56;17;39;0;56;0;0;0;0;0;55;0;1;0;0;2;38;16;22;0;25;13;0;0;0;0;11;0;1;0;0;0;2017
55;Engenharia de produção;47;8;39;0;46;1;0;0;0;0;45;0;0;0;0;0;56;17;39;0;34;22;0;0;0;0;15;0;0;2;0;0;2017
55;Engenharia elétrica;53;8;45;0;53;0;0;0;0;0;51;0;1;0;0;0;26;1;25;0;11;15;0;0;0;0;16;0;0;2;0;0;2017
55;Engenharia elétrica;67;7;60;0;66;1;0;0;0;0;61;0;3;0;0;0;54;5;49;0;27;27;0;0;0;0;23;0;4;2;0;0;2017
55;Engenharia mecatrônica;56;8;48;0;55;1;0;0;0;0;54;0;1;0;0;1;46;6;40;0;31;15;0;0;0;0;12;0;0;1;0;1;2017
55;Engenharia mecânica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2017
55;Engenharia mecânica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;5;46;0;29;22;0;0;0;0;23;0;3;1;0;0;2017
55;Física;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;5;15;0;16;2;0;1;0;0;10;0;2;2;0;0;2017
55;Física;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;0;0;2;0;0;0;0;2;0;0;0;0;0;2017
55;Física aplicada;28;4;24;0;28;0;0;0;0;0;27;0;1;0;0;1;2;0;2;0;1;1;0;0;0;0;1;0;0;0;0;0;2017
55;Matemática formação de professor;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;3;0;2;2;0;0;0;0;2;0;0;0;0;0;2017
55;Matemática;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;0;2;1;0;0;0;0;1;0;0;0;0;0;2017
55;Matemática aplicada e computacional;23;7;16;0;21;1;0;0;0;0;23;0;0;0;0;0;5;3;2;0;5;0;0;0;0;0;3;0;0;0;0;0;2017
55;Química industrial e tecnológica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;4;2;0;4;2;0;0;0;0;4;0;0;0;0;0;2017
55;Química industrial e tecnológica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;4;3;0;3;4;0;0;0;0;3;0;0;0;0;0;2017
55;Química industrial e tecnológica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;4;9;0;8;5;0;0;0;0;2;0;0;1;0;0;2017
55;Química;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;5;4;0;8;1;0;0;0;0;2;0;0;0;0;0;2017
55;Química industrial e tecnológica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;7;5;0;4;8;0;0;0;0;6;0;1;0;0;0;2017
55;Sistemas de informação;39;4;35;1;28;6;1;0;0;0;37;1;0;0;0;1;29;4;25;0;8;16;2;1;0;0;13;0;2;2;0;0;2017
55;ABI Engenharia, produção e construção;47;11;36;0;47;0;0;0;0;0;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2017
55;ABI Ciências naturais, matemática e estatística;55;27;28;0;50;4;0;0;0;0;52;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2017
55;ABI Ciências naturais, matemática e estatística;61;44;17;1;53;5;1;1;0;0;60;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2017
55;ABI Engenharia, produção e construção;184;23;161;0;179;4;0;0;0;0;184;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2017
55;ABI Ciências naturais, matemática e estatística;130;22;108;0;103;15;3;1;3;0;117;0;7;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2017
55;ABI Ciências naturais, matemática e estatística;22;7;15;1;21;0;0;0;0;0;20;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2017
55;ABI Ciências naturais, matemática e estatística;51;10;41;0;28;11;1;5;2;0;42;0;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2017
55;ABI Ciências naturais, matemática e estatística;117;47;70;0;106;7;1;0;0;0;116;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2017
55;Astronomia;20;3;17;1;17;1;0;1;0;0;16;1;1;1;0;0;7;3;4;0;6;1;0;0;0;0;4;0;0;0;0;0;2017
55;Ciência da computação;47;6;41;2;37;6;0;0;0;0;45;0;2;0;0;0;43;6;37;0;23;16;1;0;0;0;16;1;2;3;0;2;2017
55;Ciências naturais formação de professor;98;49;49;0;68;10;4;6;2;0;96;0;2;0;0;1;4;3;1;0;1;2;0;0;0;0;1;1;1;0;0;0;2017
55;Programas interdisciplinares abrangendo ciências naturais, matemática e estatística;27;4;23;1;25;1;0;0;0;0;27;0;0;0;0;0;13;2;11;0;11;2;0;0;0;0;12;0;0;0;0;1;2017
55;Educação física formação de professor;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2;6;0;5;2;0;0;0;0;2;0;0;1;0;0;2017
55;Educação física;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;5;2;0;1;4;1;0;0;0;4;0;0;0;0;0;2017
55;Educação física;59;16;43;0;43;9;1;1;1;0;58;0;0;1;0;0;15;10;5;0;6;5;0;0;0;0;4;1;1;0;0;0;2017
55;Engenharia ambiental;69;31;38;0;67;2;0;0;0;0;61;0;0;1;0;0;26;5;21;0;4;22;0;0;0;0;16;0;2;1;0;0;2017
55;Engenharia civil;171;42;129;0;168;2;1;0;0;0;153;0;2;2;0;5;149;39;110;0;83;58;1;0;0;0;57;0;4;7;0;0;2017
55;Engenharia de computação (DCN Engenharia);92;14;78;0;86;2;0;0;0;0;76;0;7;3;0;2;44;5;39;0;26;16;1;0;0;0;8;0;3;6;0;0;2017
55;Engenharia de computação (DCN Engenharia);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2017
55;Engenharia de materiais;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;9;6;0;4;11;0;0;0;0;11;1;0;0;0;0;2017
55;Engenharia de minas;49;8;41;0;47;0;0;0;0;0;48;0;0;0;0;0;10;5;5;0;7;3;0;0;0;0;2;0;0;2;0;0;2017
55;Engenharia de petróleo;46;16;30;0;45;0;1;0;0;0;44;1;1;0;0;0;7;2;5;0;2;5;0;0;0;0;3;0;0;0;0;0;2017
55;Engenharia de produção;83;16;67;0;81;2;0;0;0;0;80;0;1;1;0;5;64;11;53;0;42;21;1;0;0;0;14;0;2;5;0;1;2017
55;Engenharia elétrica;4;1;3;0;3;1;0;0;0;0;1;0;1;0;0;0;27;3;24;0;16;11;0;0;0;0;9;0;0;3;0;1;2017
55;Engenharia elétrica;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;28;3;25;0;10;18;0;0;0;0;11;0;0;2;0;1;2017
55;Engenharia elétrica;2;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;20;1;19;0;7;12;0;0;0;0;9;2;0;3;0;0;2017
55;Engenharia elétrica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;17;0;4;12;0;0;0;0;6;1;1;3;0;0;2017
55;Engenharia elétrica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;9;0;6;3;0;0;0;0;2;0;0;0;0;0;2017
55;Engenharia mecatrônica;79;5;74;0;78;1;0;0;0;0;74;0;3;1;0;0;39;3;36;0;22;16;0;0;0;0;13;0;0;4;0;0;2017
55;Engenharia mecânica;87;6;81;1;85;1;0;0;0;0;83;0;3;1;0;0;67;6;61;0;43;21;0;0;0;0;27;0;3;4;0;0;2017
55;Engenharia metalúrgica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;3;0;2;3;0;0;0;0;3;0;1;0;0;0;2017
55;Engenharia naval;60;5;55;0;54;5;0;0;0;0;60;0;0;0;0;2;39;5;34;0;16;19;0;0;0;0;24;0;4;1;0;1;2017
55;Engenharia química;73;31;42;0;73;0;0;0;0;0;69;0;1;1;0;1;62;15;47;0;52;10;0;0;0;0;14;0;1;1;0;1;2017
55;Educação física;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;11;2;9;0;5;5;0;0;0;0;5;0;0;1;0;0;2017
55;Física formação de professor;114;31;83;1;77;15;3;5;3;1;106;1;3;0;0;1;45;9;36;0;18;11;5;4;1;0;21;2;4;2;0;0;2017
55;Física;30;6;24;0;25;4;0;0;0;0;28;0;0;2;0;0;94;15;79;0;51;35;2;1;0;0;46;0;8;2;0;0;2017
55;Física;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;1;2;0;0;0;0;1;0;1;0;0;0;2017
55;Física;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1;7;0;5;2;0;0;0;0;3;0;2;0;0;0;2017
55;Ciências naturais formação de professor;37;19;18;0;17;9;2;3;3;0;32;0;2;1;0;0;18;12;6;0;3;4;2;3;0;0;8;3;2;1;0;1;2017
55;Geofísica;31;14;17;0;25;2;2;1;0;0;30;1;0;0;0;0;20;5;15;0;10;8;0;0;0;0;6;1;3;1;0;0;2017
55;Geologia;54;20;34;0;49;3;0;0;1;0;49;1;4;0;0;1;49;20;29;0;29;14;0;1;0;0;18;1;2;6;0;0;2017
55;Matemática;31;4;27;0;28;2;0;0;0;0;29;1;0;0;0;1;10;3;7;0;6;4;0;0;0;0;6;0;0;1;0;0;2017
55;Matemática formação de professor;128;36;92;0;89;16;6;6;1;2;118;1;3;3;0;1;57;21;36;0;24;14;7;2;2;0;25;1;8;1;0;0;2017
55;Matemática aplicada e computacional;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2017
55;Matemática aplicada e computacional;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2017
55;Matemática aplicada e computacional;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2017
55;Matemática aplicada e computacional;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2017
55;Matemática aplicada e computacional;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;2017
55;Matemática aplicada e computacional;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2017
55;Matemática aplicada e computacional;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;4;0;1;4;0;0;0;0;1;0;0;0;0;0;2017
55;Matemática aplicada e computacional;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2017
55;Matemática aplicada e computacional;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2017
55;Matemática aplicada e computacional;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;2017
55;Matemática aplicada e computacional;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;1;1;0;0;0;0;1;0;0;1;0;0;2017
55;Matemática aplicada e computacional;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;2017
55;Matemática aplicada e computacional;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;2017
55;Meteorologia;25;13;12;1;21;1;1;1;0;0;25;0;0;0;0;1;6;2;4;0;4;2;0;0;0;0;2;0;2;0;0;0;2017
55;Oceanografia;43;30;13;0;40;3;0;0;0;0;41;1;0;0;0;1;29;14;15;0;10;18;0;0;0;0;14;0;1;1;0;0;2017
55;Química formação de professor;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;9;6;3;0;6;2;1;0;0;0;5;0;0;0;0;0;2017
55;Química formação de professor;2;0;2;0;0;1;0;0;0;0;1;0;0;0;0;0;5;4;1;0;4;1;0;0;0;0;3;0;1;0;0;0;2017
55;Química;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;24;24;0;35;12;0;1;0;0;12;1;1;2;0;0;2017
55;Química;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2017
55;Química industrial e tecnológica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;2017
55;Química;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;8;11;0;4;12;0;1;0;0;9;0;1;1;0;0;2017
55;Química industrial e tecnológica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;7;1;0;4;4;0;0;0;0;2;0;1;0;0;0;2017
55;Sistemas de informação;161;23;138;4;140;12;1;2;0;0;158;0;1;1;0;7;28;6;22;0;19;7;0;0;0;0;8;0;3;0;0;0;2017
55;Ciências naturais formação de professor;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;1;1;0;0;1;0;0;0;0;0;2017
55;Ciências naturais formação de professor;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;9;5;0;0;3;3;6;0;0;8;0;1;1;0;0;2017
55;Ciências naturais formação de professor;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;4;2;0;0;0;1;4;1;0;4;0;0;0;0;0;2017
55;Ciências naturais formação de professor;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4;1;0;0;1;1;2;0;0;4;0;0;1;0;0;2017
55;Ciências naturais formação de professor;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;30;19;0;4;3;9;14;13;1;23;2;4;8;0;0;2017
55;Ciências naturais formação de professor;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017
55;Engenharia ambiental;35;16;19;0;35;0;0;0;0;0;34;0;0;1;0;0;16;11;5;0;8;8;0;0;0;0;14;0;2;0;0;0;2018
55;Engenharia bioquímica;44;28;16;0;42;2;0;0;0;0;44;0;0;0;0;0;33;18;15;0;14;18;0;0;0;0;29;0;2;1;0;0;2018
55;Engenharia de materiais;41;11;30;0;40;1;0;0;0;0;40;1;0;0;0;0;34;17;17;0;12;20;0;0;0;0;26;1;6;0;0;0;2018
55;Engenharia de produção;39;9;30;0;37;2;0;0;0;0;39;0;0;0;0;0;32;16;16;0;12;19;0;0;0;0;23;1;6;2;0;0;2018
55;Engenharia física;35;7;28;0;34;1;0;0;0;0;35;0;0;0;0;0;16;1;15;0;14;2;0;0;0;0;11;0;0;2;0;0;2018
55;Engenharia química;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;12;22;0;0;32;1;0;0;0;26;1;4;2;0;0;2018
55;Engenharia química;169;78;91;0;169;0;0;0;0;0;167;0;1;1;0;2;100;47;53;0;50;49;0;0;0;0;87;1;4;7;0;0;2018
55;Ciências agrárias formação de professor;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;19;17;0;16;19;0;0;0;0;30;0;5;1;0;1;2018
55;Engenharia florestal;41;18;23;0;38;3;0;0;0;0;41;0;0;0;0;1;24;14;10;0;15;9;0;0;0;0;20;0;2;2;0;0;2018
55;Engenharia de alimentos;94;60;34;0;91;2;0;1;0;0;93;0;0;1;0;0;98;78;20;0;33;62;0;0;0;0;78;0;8;7;0;2;2018
55;Engenharia de biossistemas;37;9;28;0;37;0;0;0;0;0;37;0;0;0;0;0;40;21;19;0;14;25;0;0;0;0;33;1;0;5;0;1;2018
55;ABI Ciências naturais, matemática e estatística;46;25;21;0;46;0;0;0;0;0;43;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2018
55;ABI Ciências naturais, matemática e estatística;26;20;6;0;26;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2018
55;ABI Ciências naturais, matemática e estatística;68;31;37;0;65;2;0;0;0;0;67;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2018
55;Educação física;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;18;22;0;18;17;2;0;0;0;35;1;2;1;0;0;2018
55;Educação física;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82;28;54;0;49;30;0;0;0;0;66;1;3;9;0;0;2018
55;Física médica;38;10;28;0;35;2;1;0;0;0;36;1;1;0;0;0;13;6;7;0;9;4;0;0;0;0;10;0;1;0;0;0;2018
55;Matemática aplicada e computacional;45;14;31;1;40;1;1;1;1;0;44;0;0;1;0;1;24;13;11;0;19;5;0;0;0;0;22;1;0;1;0;1;2018
55;Química formação de professor;44;22;22;1;35;4;1;1;0;0;42;1;1;0;0;0;27;17;10;0;16;9;0;0;0;0;17;2;1;6;0;0;2018
55;Química;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;5;7;0;10;2;0;0;0;0;9;0;3;0;0;0;2018
55;Química;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;0;3;0;0;0;0;0;3;0;0;0;0;0;2018
55;Química;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;26;14;12;0;22;4;0;0;0;0;21;0;3;2;0;0;2018
55;Química industrial e tecnológica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;10;6;0;13;3;0;0;0;0;12;0;4;0;0;0;2018
55;ABI Ciências naturais, matemática e estatística;45;16;29;0;41;3;0;0;0;0;42;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2018
55;ABI Engenharia, produção e construção;49;2;47;1;48;0;0;0;0;0;48;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2018
55;ABI Ciências naturais, matemática e estatística;44;15;29;0;44;0;0;0;0;0;42;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2018
55;ABI Ciências naturais, matemática e estatística;26;5;21;1;23;1;0;0;0;0;24;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2018
55;ABI Ciências naturais, matemática e estatística;54;25;29;1;53;0;0;0;0;0;53;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2018
55;Ciência da computação;116;17;99;0;107;7;1;0;0;0;115;1;0;0;0;1;84;10;74;0;43;39;0;0;0;0;74;0;4;4;0;0;2018
55;Física formação de professor;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;4;2;2;0;0;3;0;0;0;0;4;0;0;0;0;0;2018
